Unique_Plant_ID,Facility_INSPIRE_ID,match_weight,match_probability
DE4108,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362008-300-0326774,,
EE0102,EE.KAUR.TTR/75.FACILITY,,
PT0114,PT.CAED/PT.APA05766202.CI,,
BG0025,BG.CAED/003000003.FACILITY,,
DK0119,DK.CAED/000104665.FACILITY,,
DE4107,https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45025564,,
DE4109,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-354012-300-0877384,,
DE0440,DE.EEA/06-05-700-0090319.FACILITY,,
DE0127,DE.EEA/06-05-900-0320357.FACILITY,,
DE5050,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-978040-900-0865327,,
UK0527,UK.CAED/EW_EA-3047.FACILITY,,
FR0331,FR.EEA/058.00360.FACILITY,,
PT0105,PT.CAED/PT.APA05771462.CI,,
UK0539,UK.CAED/EW_EA-2531.FACILITY,,
UK0023,GB.EEA/Scotland-30.FACILITY,,
UK0024,GB.EEA/Scotland-30.FACILITY,,
UK0512,UK.CAED/P0120_06A.FACILITY,,
UK0529,UK.CAED/EW_EA-5702.FACILITY,,
IE0106,IE.CAED/P0605.FACILITY,,
FR0184,FR.EEA/070.00504.FACILITY,,
PT0103,PT.CAED/PT.APA05766122.CI,,
HU0034,HU.EEA/100328605.FACILITY,,
CY0102,CY.CAED/0030030000.FACILITY,,
DK0145,DK.CAED/000106229.FACILITY,,
DK0120,DK.CAED/000106229.FACILITY,,
BG0018,BG.CAED/010000011.FACILITY,,
ES0304,ES.CAED/003537000.FACILITY,,
ES0305,ES.CAED/003537000.FACILITY,,
FR0026,FR.EEA/054.01195.FACILITY,,
DK0105,DK.EEA/6622.FACILITY,,
FR0188,FR.CAED/10732.FACILITY,,
DK0112,DK.CAED/000082948.FACILITY,,
DE5003,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011248,,
IT0313,IT.EEA/2007001691.FACILITY,,
DK0149,DK.EEA/1513.FACILITY,,
DK0116,DK.EEA/1513.FACILITY,,
UK0520,UK.CAED/P0125_06A.FACILITY,,
UK0521,UK.CAED/P0125_06A.FACILITY,,
