Facility_INSPIRE_ID,FacilityID,match_weight,match_probability
AT.CAED/9008390931417.FACILITY,229212,5.891548320519178,0.9834341951941571
AT.CAED/9008390931936.FACILITY,160668,27.41805708911236,0.999999994423748
AT.CAED/9008390932049.FACILITY,229181,13.127016251880887,0.9998882298559262
AT.CAED/9008390932193.FACILITY,65087,4.862016809203411,0.9667566879569156
AT.CAED/9008390933619.FACILITY,52023,24.154352134320057,0.9999999464430966
AT.CAED/9008390933787.FACILITY,5899,35.41774720477995,0.9999999999782131
AT.CAED/9008390934623.FACILITY,157469,22.740254342929262,0.9999998572745991
AT.CAED/9008390939352.FACILITY,157484,13.629250535232572,0.9999210862834914
AT.CAED/9008390940662.FACILITY,65067,27.71385807405817,0.999999995457474
AT.CAED/9008390940679.FACILITY,201952,23.30147777295616,0.9999999032711098
AT.CAED/9008390940686.FACILITY,296155,23.30147777295616,0.9999999032711098
AT.CAED/9008390941232.FACILITY,301200,15.416581999556888,0.9999771368293427
AT.CAED/9008390947920.FACILITY,229197,21.34616828166406,0.9999996248863294
AT.CAED/9008390948309.FACILITY,229180,28.686302351537606,0.9999999976849385
AT.CAED/9008390948392.FACILITY,52016,28.686302351537606,0.9999999976849385
AT.CAED/9008390948484.FACILITY,5961,23.689327381985258,0.99999992607321
AT.CAED/9008390949184.FACILITY,254239,7.248735613258016,0.9934676883485644
AT.CAED/9008390949412.FACILITY,229167,27.10133985081645,0.9999999930548157
AT.CAED/9008390949528.FACILITY,229259,25.10916251985294,0.9999999723694899
AT.CAED/9008390949825.FACILITY,65076,24.850266206583306,0.9999999669383551
AT.CAED/9008390951798.FACILITY,5891,26.902081355415973,0.9999999920261775
AT.CAED/9008390952139.FACILITY,64980,6.366342864447047,0.9880241214623865
